cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
63.578.249/0001-07;da Conceição;693145;2025-03-24;538125;A vantagem de realizar seus sonhos com toda a tranquilidade;7;203.72;211.9
63.578.249/0001-07;da Conceição;693145;2025-03-24;825212;A segurança de conseguir direto da fonte;7;166.84;240.03
63.578.249/0001-07;da Conceição;693145;2025-03-24;777749;O prazer de ganhar com toda a tranquilidade;5;355.04;248.26
63.578.249/0001-07;da Conceição;858977;2025-04-04;200052;A certeza de ganhar de maneira eficaz;9;341.89;517.08
63.578.249/0001-07;da Conceição;858977;2025-04-04;616406;A certeza de evoluir com confiança;9;511.11;619.9
63.578.249/0001-07;da Conceição;858977;2025-04-04;995436;O conforto de atingir seus objetivos mais facilmente;2;263.26;82.92
63.578.249/0001-07;da Conceição;858977;2025-04-04;452377;A segurança de realizar seus sonhos de maneira eficaz;4;610.64;440.18
63.578.249/0001-07;da Conceição;858977;2025-04-04;607252;A liberdade de atingir seus objetivos mais rapidamente;4;796.22;416.74
63.578.249/0001-07;da Conceição;389634;2025-04-22;464089;A segurança de ganhar sem preocupação;7;645.31;304.23
63.578.249/0001-07;da Conceição;389634;2025-04-22;611845;A segurança de inovar de maneira eficaz;7;386.57;196.65
63.578.249/0001-07;da Conceição;389634;2025-04-22;342863;O poder de concretizar seus projetos simplesmente;5;214.18;135.21
63.578.249/0001-07;da Conceição;389634;2025-04-22;352783;O direito de mudar direto da fonte;6;423.85;233.21
63.578.249/0001-07;da Conceição;673632;2025-05-10;149947;A liberdade de conseguir mais rapidamente;6;554.74;729.5
63.578.249/0001-07;da Conceição;673632;2025-05-10;431179;A liberdade de atingir seus objetivos direto da fonte;10;58.09;36.98
63.578.249/0001-07;da Conceição;673632;2025-05-10;589401;O conforto de conseguir de maneira eficaz;6;129.26;107.7
63.578.249/0001-07;da Conceição;673632;2025-05-10;665644;A liberdade de mudar mais facilmente;1;820.11;113.77
63.578.249/0001-07;da Conceição;979307;2025-04-21;738169;A certeza de conseguir direto da fonte;2;197.28;68.7
63.578.249/0001-07;da Conceição;979307;2025-04-21;698537;A segurança de inovar em estado puro;10;889.8;568.34
63.578.249/0001-07;da Conceição;979307;2025-04-21;509132;O prazer de evoluir simplesmente;5;534.21;289.32
63.578.249/0001-07;da Conceição;979307;2025-04-21;104288;A segurança de conseguir em estado puro;10;107.64;73.59
63.578.249/0001-07;da Conceição;611196;2025-05-07;726139;O direito de ganhar em estado puro;3;543.58;224.53
63.578.249/0001-07;da Conceição;611196;2025-05-07;917098;A segurança de conseguir mais facilmente;10;427.16;412.44
63.578.249/0001-07;da Conceição;611196;2025-05-07;671349;O direito de realizar seus sonhos com força total;8;488.36;584.06
63.578.249/0001-07;da Conceição;642730;2025-04-07;136681;A possibilidade de concretizar seus projetos em estado puro;5;843.16;359.09
63.578.249/0001-07;da Conceição;642730;2025-04-07;583052;O conforto de atingir seus objetivos antes de tudo;3;994.98;231.81
63.578.249/0001-07;da Conceição;642730;2025-04-07;727906;A certeza de evoluir direto da fonte;10;704.91;826.08
63.578.249/0001-07;da Conceição;642730;2025-04-07;891767;A vantagem de evoluir simplesmente;9;499.75;1021.35
63.578.249/0001-07;da Conceição;642730;2025-04-07;390367;A liberdade de atingir seus objetivos com toda a tranquilidade;6;167.86;85.47
63.578.249/0001-07;da Conceição;718103;2025-04-08;375117;O prazer de realizar seus sonhos com confiança;9;977.62;828.87
63.578.249/0001-07;da Conceição;718103;2025-04-08;131683;A vantagem de atingir seus objetivos naturalmente;7;380.96;445.53
63.578.249/0001-07;da Conceição;718103;2025-04-08;594392;A possibilidade de mudar com força total;10;684.21;1250.76
63.578.249/0001-07;da Conceição;567747;2025-03-30;707468;A vantagem de inovar de maneira eficaz;10;248.69;441.69
63.578.249/0001-07;da Conceição;567747;2025-03-30;549109;A liberdade de ganhar direto da fonte;9;322.45;229.96
63.578.249/0001-07;da Conceição;567747;2025-03-30;356596;O direito de inovar antes de tudo;5;901.84;388.32
63.578.249/0001-07;da Conceição;118192;2025-05-02;240923;O direito de conseguir mais rapidamente;4;418.26;359.7
63.578.249/0001-07;da Conceição;118192;2025-05-02;563129;A vantagem de mudar com confiança;10;801.23;1283.28
63.578.249/0001-07;da Conceição;118192;2025-05-02;540887;O conforto de inovar de maneira eficaz;5;783.19;780.78
63.578.249/0001-07;da Conceição;190319;2025-03-18;708397;O prazer de evoluir com confiança;5;136.53;108.71
63.578.249/0001-07;da Conceição;190319;2025-03-18;510728;O poder de inovar mais facilmente;1;943.78;228.91
63.578.249/0001-07;da Conceição;190319;2025-03-18;249635;A segurança de evoluir mais rapidamente;3;900.85;398.46
63.578.249/0001-07;da Conceição;190319;2025-03-18;826138;A arte de ganhar direto da fonte;4;520.52;432.59
63.578.249/0001-07;da Conceição;476819;2025-05-07;821024;O direito de mudar sem preocupação;7;255.4;289.8
63.578.249/0001-07;da Conceição;476819;2025-05-07;550805;O prazer de inovar mais facilmente;2;467.35;84.0
63.578.249/0001-07;da Conceição;476819;2025-05-07;564484;A segurança de concretizar seus projetos mais rapidamente;8;188.71;214.52
63.578.249/0001-07;da Conceição;476819;2025-05-07;472608;O conforto de conseguir com toda a tranquilidade;6;78.88;76.55
63.578.249/0001-07;da Conceição;268821;2025-04-18;421023;A liberdade de evoluir em estado puro;4;513.71;244.05
63.578.249/0001-07;da Conceição;268821;2025-04-18;293792;A possibilidade de concretizar seus projetos com força total;8;416.91;677.96
63.578.249/0001-07;da Conceição;589914;2025-03-31;991838;A liberdade de inovar simplesmente;7;190.14;167.55
63.578.249/0001-07;da Conceição;589914;2025-03-31;380296;A simplicidade de avançar mais rapidamente;7;264.68;377.85
63.578.249/0001-07;da Conceição;589914;2025-03-31;513901;A possibilidade de inovar sem preocupação;9;984.93;1768.59
63.578.249/0001-07;da Conceição;809921;2025-03-23;839436;O prazer de inovar mais rapidamente;1;948.57;212.6
63.578.249/0001-07;da Conceição;809921;2025-03-23;513531;O direito de ganhar com toda a tranquilidade;2;263.38;68.86
63.578.249/0001-07;da Conceição;809921;2025-03-23;527778;A segurança de avançar naturalmente;10;401.59;412.04
63.578.249/0001-07;da Conceição;809921;2025-03-23;155999;A vantagem de evoluir sem preocupação;10;477.1;616.13
63.578.249/0001-07;da Conceição;809921;2025-03-23;221956;A arte de concretizar seus projetos de maneira eficaz;5;411.11;464.27
63.578.249/0001-07;da Conceição;721822;2025-03-23;867783;A possibilidade de avançar com toda a tranquilidade;4;757.2;657.4
63.578.249/0001-07;da Conceição;721822;2025-03-23;769908;A vantagem de concretizar seus projetos direto da fonte;6;427.74;517.64
63.578.249/0001-07;da Conceição;721822;2025-03-23;288893;A liberdade de inovar de maneira eficaz;7;254.3;193.4
63.578.249/0001-07;da Conceição;721822;2025-03-23;378053;A segurança de mudar naturalmente;3;207.32;81.26
63.578.249/0001-07;da Conceição;921712;2025-03-22;907221;A simplicidade de atingir seus objetivos simplesmente;6;227.2;164.72
63.578.249/0001-07;da Conceição;921712;2025-03-22;172157;A certeza de atingir seus objetivos de maneira eficaz;1;432.51;65.29
63.578.249/0001-07;da Conceição;585439;2025-03-23;386462;O prazer de avançar naturalmente;2;94.31;24.57
63.578.249/0001-07;da Conceição;585439;2025-03-23;364104;O conforto de evoluir mais facilmente;1;451.32;24.56
63.578.249/0001-07;da Conceição;585439;2025-03-23;927666;A simplicidade de realizar seus sonhos mais rapidamente;2;272.89;80.64
63.578.249/0001-07;da Conceição;499441;2025-04-18;355874;O conforto de evoluir mais facilmente;9;930.11;726.27
63.578.249/0001-07;da Conceição;499441;2025-04-18;896711;A arte de atingir seus objetivos com força total;1;353.01;71.29
63.578.249/0001-07;da Conceição;499441;2025-04-18;786336;A vantagem de ganhar com força total;1;480.39;41.96
63.578.249/0001-07;da Conceição;499441;2025-04-18;721953;A vantagem de mudar simplesmente;9;327.41;717.99
63.578.249/0001-07;da Conceição;499441;2025-04-18;476859;A vantagem de realizar seus sonhos sem preocupação;10;712.79;553.59
63.578.249/0001-07;da Conceição;665722;2025-03-16;742104;A possibilidade de conseguir naturalmente;1;969.94;163.88
63.578.249/0001-07;da Conceição;665722;2025-03-16;855049;O conforto de inovar direto da fonte;2;822.25;104.41
63.578.249/0001-07;da Conceição;665722;2025-03-16;850732;A arte de inovar com força total;8;910.83;1471.15
63.578.249/0001-07;da Conceição;160109;2025-03-31;707636;A arte de concretizar seus projetos mais facilmente;5;346.58;306.04
63.578.249/0001-07;da Conceição;160109;2025-03-31;980226;O conforto de evoluir de maneira eficaz;4;640.87;343.39
63.578.249/0001-07;da Conceição;160109;2025-03-31;865632;A simplicidade de evoluir de maneira eficaz;10;51.93;28.85
63.578.249/0001-07;da Conceição;160109;2025-03-31;546543;A liberdade de concretizar seus projetos com força total;2;423.07;127.04
63.578.249/0001-07;da Conceição;160109;2025-03-31;234138;A segurança de avançar simplesmente;4;140.5;44.74
63.578.249/0001-07;da Conceição;565193;2025-04-08;815961;A segurança de realizar seus sonhos mais facilmente;1;265.75;46.48
63.578.249/0001-07;da Conceição;565193;2025-04-08;367194;O conforto de evoluir mais facilmente;6;69.38;94.63
63.578.249/0001-07;da Conceição;565193;2025-04-08;293561;O poder de mudar direto da fonte;5;277.97;268.51
63.578.249/0001-07;da Conceição;565193;2025-04-08;768100;O direito de avançar mais rapidamente;4;486.63;220.86
63.578.249/0001-07;da Conceição;565193;2025-04-08;456805;A liberdade de mudar com força total;7;61.91;89.9
63.578.249/0001-07;da Conceição;735827;2025-04-02;539770;O conforto de conseguir em estado puro;3;485.51;75.17
63.578.249/0001-07;da Conceição;735827;2025-04-02;237859;O conforto de inovar com força total;6;816.8;473.25
63.578.249/0001-07;da Conceição;735827;2025-04-02;766130;A arte de ganhar antes de tudo;7;966.09;972.41
63.578.249/0001-07;da Conceição;735827;2025-04-02;471496;O conforto de avançar naturalmente;9;261.57;180.5
63.578.249/0001-07;da Conceição;735827;2025-04-02;696445;A segurança de evoluir sem preocupação;6;820.07;461.93
63.578.249/0001-07;da Conceição;269364;2025-03-14;267021;A segurança de avançar sem preocupação;9;351.41;526.37
63.578.249/0001-07;da Conceição;269364;2025-03-14;751665;O prazer de ganhar naturalmente;2;358.33;55.31
63.578.249/0001-07;da Conceição;952200;2025-04-21;862874;A simplicidade de evoluir com toda a tranquilidade;9;646.72;333.65
63.578.249/0001-07;da Conceição;952200;2025-04-21;985256;A simplicidade de inovar naturalmente;3;123.39;27.69
63.578.249/0001-07;da Conceição;952200;2025-04-21;406554;O conforto de ganhar com confiança;3;199.25;55.25
18.420.657/0001-73;Nunes;782845;2025-03-28;515580;A segurança de atingir seus objetivos mais rapidamente;7;580.2;249.39
18.420.657/0001-73;Nunes;782845;2025-03-28;245276;A liberdade de conseguir com confiança;8;688.6;442.09
18.420.657/0001-73;Nunes;696680;2025-05-08;800303;O direito de conseguir mais rapidamente;1;111.7;12.33
18.420.657/0001-73;Nunes;696680;2025-05-08;302692;A arte de realizar seus sonhos de maneira eficaz;10;693.84;368.78
18.420.657/0001-73;Nunes;696680;2025-05-08;509320;A vantagem de mudar com confiança;8;770.3;1443.88
18.420.657/0001-73;Nunes;701574;2025-03-25;406609;A simplicidade de inovar direto da fonte;2;881.49;402.28
18.420.657/0001-73;Nunes;701574;2025-03-25;154027;O poder de atingir seus objetivos com força total;6;735.89;473.88
18.420.657/0001-73;Nunes;701574;2025-03-25;446214;A possibilidade de ganhar com confiança;9;572.48;579.75
18.420.657/0001-73;Nunes;701574;2025-03-25;745810;O conforto de concretizar seus projetos com força total;1;571.14;76.51
18.420.657/0001-73;Nunes;948980;2025-03-25;277555;A arte de mudar direto da fonte;1;201.3;45.36
18.420.657/0001-73;Nunes;948980;2025-03-25;139908;A arte de inovar antes de tudo;4;862.89;386.15
18.420.657/0001-73;Nunes;948980;2025-03-25;966090;A vantagem de concretizar seus projetos em estado puro;8;127.76;252.31
18.420.657/0001-73;Nunes;948980;2025-03-25;580342;A segurança de ganhar sem preocupação;1;666.8;128.05
18.420.657/0001-73;Nunes;838363;2025-05-03;296946;A segurança de evoluir com confiança;4;844.17;548.42
18.420.657/0001-73;Nunes;838363;2025-05-03;667167;A simplicidade de atingir seus objetivos simplesmente;2;84.13;11.67
18.420.657/0001-73;Nunes;838363;2025-05-03;954459;O prazer de atingir seus objetivos com confiança;6;522.95;612.18
18.420.657/0001-73;Nunes;356771;2025-05-04;723521;O prazer de conseguir mais facilmente;1;577.11;130.19
18.420.657/0001-73;Nunes;356771;2025-05-04;476869;A segurança de inovar antes de tudo;8;165.92;289.28
18.420.657/0001-73;Nunes;356771;2025-05-04;939035;O poder de inovar em estado puro;3;888.0;598.57
18.420.657/0001-73;Nunes;356771;2025-05-04;362255;O direito de inovar naturalmente;2;537.16;175.91
18.420.657/0001-73;Nunes;356771;2025-05-04;459128;O poder de mudar de maneira eficaz;6;683.83;755.41
18.420.657/0001-73;Nunes;417819;2025-03-19;200079;A arte de conseguir sem preocupação;10;663.33;1598.59
18.420.657/0001-73;Nunes;417819;2025-03-19;844258;A liberdade de inovar com toda a tranquilidade;6;231.33;294.92
18.420.657/0001-73;Nunes;417819;2025-03-19;908026;O direito de conseguir antes de tudo;3;687.45;166.06
18.420.657/0001-73;Nunes;417819;2025-03-19;609482;A segurança de ganhar direto da fonte;8;151.75;75.47
18.420.657/0001-73;Nunes;177148;2025-04-28;140923;A liberdade de realizar seus sonhos em estado puro;8;63.22;114.98
18.420.657/0001-73;Nunes;177148;2025-04-28;678891;A certeza de concretizar seus projetos simplesmente;8;232.0;333.53
18.420.657/0001-73;Nunes;177148;2025-04-28;420396;A arte de realizar seus sonhos com força total;3;858.9;423.17
18.420.657/0001-73;Nunes;504450;2025-05-08;731652;A simplicidade de concretizar seus projetos simplesmente;10;941.71;1028.26
18.420.657/0001-73;Nunes;504450;2025-05-08;594197;A vantagem de concretizar seus projetos com confiança;10;258.79;257.53
18.420.657/0001-73;Nunes;504450;2025-05-08;665039;O conforto de avançar com toda a tranquilidade;7;889.15;1267.37
18.420.657/0001-73;Nunes;348278;2025-04-24;487644;A liberdade de conseguir de maneira eficaz;6;404.36;439.55
18.420.657/0001-73;Nunes;348278;2025-04-24;921058;A arte de concretizar seus projetos com força total;2;356.86;92.18
18.420.657/0001-73;Nunes;348278;2025-04-24;205027;O conforto de realizar seus sonhos com confiança;9;974.14;508.13
18.420.657/0001-73;Nunes;348278;2025-04-24;799485;A arte de avançar direto da fonte;1;705.12;113.33
18.420.657/0001-73;Nunes;995305;2025-03-23;100570;O poder de atingir seus objetivos direto da fonte;8;710.53;897.42
18.420.657/0001-73;Nunes;995305;2025-03-23;225686;O prazer de concretizar seus projetos com força total;10;311.44;262.56
18.420.657/0001-73;Nunes;550539;2025-03-18;460836;A arte de evoluir com confiança;10;106.65;135.04
18.420.657/0001-73;Nunes;550539;2025-03-18;166547;A simplicidade de concretizar seus projetos de maneira eficaz;7;710.67;481.67
18.420.657/0001-73;Nunes;550539;2025-03-18;460008;O direito de realizar seus sonhos sem preocupação;7;348.75;498.25
18.420.657/0001-73;Nunes;550539;2025-03-18;499963;O direito de ganhar com força total;7;93.62;37.13
18.420.657/0001-73;Nunes;550539;2025-03-18;751763;A segurança de concretizar seus projetos simplesmente;3;801.26;598.36
18.420.657/0001-73;Nunes;775706;2025-05-02;518953;O poder de avançar mais rapidamente;4;699.53;418.91
18.420.657/0001-73;Nunes;775706;2025-05-02;308658;A liberdade de evoluir com toda a tranquilidade;9;383.76;261.03
18.420.657/0001-73;Nunes;775706;2025-05-02;187864;A segurança de mudar mais facilmente;7;633.6;298.77
18.420.657/0001-73;Nunes;775706;2025-05-02;506513;A arte de conseguir em estado puro;5;742.07;323.8
18.420.657/0001-73;Nunes;401838;2025-04-02;451033;A vantagem de realizar seus sonhos de maneira eficaz;8;910.3;1102.42
18.420.657/0001-73;Nunes;401838;2025-04-02;520694;O direito de inovar sem preocupação;2;454.34;63.57
18.420.657/0001-73;Nunes;777333;2025-04-12;418643;A certeza de atingir seus objetivos sem preocupação;4;475.81;375.24
18.420.657/0001-73;Nunes;777333;2025-04-12;456443;A vantagem de conseguir simplesmente;3;395.07;136.2
18.420.657/0001-73;Nunes;777333;2025-04-12;686646;O conforto de avançar em estado puro;8;982.14;1591.54
18.420.657/0001-73;Nunes;698562;2025-05-07;937463;A simplicidade de mudar naturalmente;7;428.7;636.01
18.420.657/0001-73;Nunes;698562;2025-05-07;236368;O prazer de mudar sem preocupação;5;472.68;364.22
18.420.657/0001-73;Nunes;698562;2025-05-07;810037;O poder de realizar seus sonhos naturalmente;8;496.98;334.21
18.420.657/0001-73;Nunes;698562;2025-05-07;494146;O prazer de mudar com força total;6;799.22;493.36
18.420.657/0001-73;Nunes;698562;2025-05-07;143266;A possibilidade de conseguir com confiança;3;738.41;339.58
18.420.657/0001-73;Nunes;187746;2025-05-05;512575;O poder de avançar com toda a tranquilidade;7;816.52;840.76
18.420.657/0001-73;Nunes;187746;2025-05-05;779928;A possibilidade de realizar seus sonhos com confiança;9;96.38;118.65
18.420.657/0001-73;Nunes;187746;2025-05-05;212719;O conforto de evoluir com confiança;7;306.15;377.29
18.420.657/0001-73;Nunes;652313;2025-04-16;205831;A vantagem de inovar com toda a tranquilidade;6;311.03;130.5
18.420.657/0001-73;Nunes;652313;2025-04-16;221290;A liberdade de mudar direto da fonte;1;829.1;68.23
